timestamp_us,adc_raw
1105280027,2167
1105281027,2211
1105282027,2224
1105292470,1628
1105293470,1751
1105294470,1875
1105295470,1978
1105296470,2046
1105297470,2069
1105298470,2080
1105299470,2071
1105300470,2076
1105301470,2105
1105302470,2181
1105303470,2208
1105304470,2224
1105305470,2167
1105306470,2124
1105307470,2093
1105308470,2030
1105309470,1968
1105310470,2030
1105311470,2303
1105321897,932
1105322897,831
1105323897,836
1105324897,957
1105325897,1199
1105326897,1583
1105327897,2023
1105328897,2435
1105329897,2743
1105330897,3003
1105331897,3215
1105332897,3152
1105333897,2896
1105334897,2559
1105335897,2250
1105336897,1897
1105337897,1535
1105338897,1245
1105339897,1071
1105340897,1008
1105351307,2224
1105352307,2269
1105353307,2301
1105354307,2297
1105355307,2368
1105356307,2446
1105357307,2672
1105358307,2829
1105359307,2826
1105360307,2724
1105361307,2559
1105362307,2306
1105363307,1978
1105364307,1625
1105365307,1321
1105366307,1095
1105367307,1019
1105368307,1083
1105369307,1300
1105370307,1529
1105380734,1952
1105381734,1715
1105382734,1517
1105383734,1347
1105384734,1301
1105385734,1376
1105386734,1611
1105387734,1975
1105388734,2261
1105389734,2559
1105390734,2933
1105391734,2998
1105392734,2865
1105393734,2601
1105394734,2275
1105395734,1899
1105396734,1527
1105397734,1232
1105398734,1065
1105399734,975
1105410161,2454
1105411161,2075
1105412161,1660
1105413161,1261
1105414161,931
1105415161,780
1105416161,862
1105417161,1165
1105418161,1669
1105419161,2192
1105420161,2559
1105421161,2748
1105422161,2727
1105423161,2621
1105424161,2442
1105425161,2210
1105426161,1949
1105427161,1764
1105428161,1645
1105429161,1575
1105430161,1535
1105440561,2352
1105441561,2081
1105442561,1803
1105443561,1577
1105444561,1435
1105445561,1353
1105446561,1419
1105447561,1517
1105448561,1692
1105449561,1962
1105450561,2313
1105451561,2530
1105452561,2597
1105453561,2552
1105454561,2448
1105455561,2288
1105456561,2069
1105457561,1825
1105458561,1597
1105469014,3003
1105470014,2859
1105471014,2554
1105472014,2168
1105473014,1761
1105474014,1381
1105475014,1095
1105476014,916
1105477014,970
1105478014,1104
1105479014,1327
1105480014,1621
1105481014,1923
1105482014,2165
1105483014,2294
1105484014,2330
1105485014,2352
1105486014,2339
1105487014,2294
1105488014,2217
1105489014,2183
1105499413,822
1105500413,480
1105501413,385
1105502413,473
1105503413,729
